second,cLeaf,cStem,cFruit
1892700,96159.4617888,279422.138197,284197.766678
1893000,96146.963787,279414.741646,284179.182614
1893300,96134.5388566,279407.338833,284160.819144
1893600,96122.1773844,279399.930707,284142.644817
1893900,96109.8816927,279392.517201,284124.664447
1894200,96097.6509029,279385.098548,284106.873164
1894500,96085.4868078,279377.674784,284089.273926
1894800,96073.3861214,279370.246341,284071.855078
1895100,96061.3485879,279362.813407,284054.6138
1895400,96049.3733239,279355.376192,284037.545639
1895700,96037.4594638,279347.934876,284020.646366
1896000,96025.6134178,279340.489188,284003.931192
1896300,96013.8217657,279333.040098,283987.362152
1896600,96002.0849096,279325.587658,283970.939243
1896900,95990.3999577,279318.132113,283954.653802
1897200,95978.7803972,279310.672776,283938.539918
1897500,95967.3528745,279303.313255,283923.036652
1897800,95956.3056168,279296.203781,283908.792629
1898100,95945.747315,279289.43362,283896.181199
1898400,95935.9337383,279283.199495,283886.068827
1898700,95926.7896111,279277.456031,283878.20741
1899000,95918.752848,279272.536844,283874.072314
1899300,95911.9029072,279268.511884,283873.927353
1899600,95906.3720373,279265.489799,283878.212005
1899900,95902.3635993,279263.633361,283887.594044
1900200,95899.575655,279262.715633,283901.04541
1900500,95898.2546685,279262.931369,283919.346517
1900800,95898.1461233,279264.088965,283941.585479
1901100,95899.0968517,279266.073888,283967.219267
1901400,95900.9347823,279268.75586,283995.642647
1901700,95903.4997796,279272.013579,284026.278874
1902000,95906.6128597,279275.709354,284058.514223
1902300,95910.1829512,279279.774438,284092.007333
1902600,95914.1146455,279284.136217,284126.402837
1902900,95918.3197179,279288.726546,284161.389944
1903200,95922.7525742,279293.512095,284196.767193
1903500,95927.3503174,279298.443137,284232.336419
1903800,95932.0804872,279303.495331,284267.966261
1904100,95936.9184819,279308.651148,284303.536164
1904400,95941.8332748,279313.885146,284338.965648
1904700,95946.8157195,279319.193736,284374.140229
1905000,95951.8416224,279324.555813,284409.020639
1905300,95956.8982502,279329.961145,284443.564129
1905600,95961.9773082,279335.40493,284477.697668
1905900,95967.0701254,279340.881449,284511.360478
1906200,95972.1683943,279346.385961,284544.474581
1906500,95977.2677382,279351.903686,284577.294676
1906800,95982.3602631,279357.447144,284609.332634
1907100,95987.4454746,279363.000315,284640.962508
1907400,95992.5219524,279368.564429,284672.12086
1907700,95997.5778008,279374.142388,284702.452418
1908000,96002.621034,279379.726001,284732.345138
1908300,96007.6482179,279385.316284,284761.692015
1908600,96012.6462456,279390.914367,284790.149829
1908900,96017.633947,279396.514554,284818.308643
1909200,96022.589576,279402.120105,284845.566941
1909500,96027.5262833,279407.727542,284872.325803
1909800,96032.4402542,279413.337246,284898.484538
1910100,96037.3219047,279418.948812,284923.826555
1910400,96042.1910892,279424.561072,284948.854302
1910700,96047.0162455,279430.174822,284972.801575
1911000,96051.827278,279435.788907,284996.408725
1911300,96056.6063693,279441.40375,285019.246686
1911600,96061.3597092,279447.019124,285041.473075
1911900,96066.0921092,279452.634927,285063.202164
1912200,96070.7875001,279458.25157,285084.061976
1912500,96075.4715201,279463.868476,285104.655338
1912800,96080.111226,279469.486488,285124.222489
1913100,96084.7332815,279475.104967,285143.393588
1913400,96089.311334,279480.72461,285161.577321
1913700,96093.8701939,279486.344767,285179.332122
1914000,96098.3965219,279491.965795,285196.359869
1914300,96102.9000738,279497.587437,285212.908147
1914600,96107.3764346,279503.209812,285228.884016
1914900,96111.785782,279508.834132,285243.609049
1915200,96116.1381794,279514.460106,285257.271087
1915500,96120.4905769,279520.086081,285270.933124
1915800,96124.8429743,279525.712055,285284.595162
1916100,96129.1953718,279531.338029,285298.257199
1916400,96133.5393371,279536.964262,285311.761117
1916700,96137.8310119,279542.592101,285324.284489
1917000,96142.1120105,279548.220295,285336.619162
1917300,96146.35314,279553.849812,285348.249167
1917600,96150.5804522,279559.479808,285359.647312
1917900,96154.7728574,279565.111014,285370.459703
1918200,96158.9468064,279570.742855,285380.9794
1918500,96163.0873596,279576.375847,285390.969476
1918800,96167.2164968,279582.009218,285400.786897
1919100,96171.3128711,279587.643674,285410.108815
1919400,96175.3858537,279593.278869,285419.095315
1919700,96179.4393189,279598.914679,285427.801951
1920000,96183.457327,279604.551559,285436.026461
1920300,96187.4628822,279610.188809,285444.085419
1920600,96191.4291539,279615.827201,285451.638263
1920900,96195.3954256,279621.465594,285459.191107
1921200,96199.3270985,279627.104967,285466.323357
1921500,96203.2348723,279632.745017,285473.165084
1921800,96207.1387255,279638.385177,285479.962649
1922100,96210.9855073,279644.026919,285486.117372
1922400,96214.8322891,279649.668662,285492.272095
1922700,96218.6459829,279655.31131,285498.084068
1923000,96222.4311605,279660.954738,285503.600651
1923300,96226.2156116,279666.598185,285509.110505
1923600,96229.927634,279672.243589,285513.949712
1923900,96233.6396564,279677.888993,285518.788919
1924200,96237.3516788,279683.534396,285523.628126
1924500,96241.0212941,279689.180934,285528.113464
1924800,96244.6490194,279694.828593,285532.249246
1925100,96248.2767446,279700.476252,285536.385029
1925400,96251.9044698,279706.12391,285540.520811
1925700,96255.4500307,279711.774466,285544.052492
1926000,96258.9952781,279717.425033,285547.581868
1926300,96262.5405255,279723.075599,285551.111244
1926600,96266.0499241,279728.730754,285554.398136
1926900,96269.5219108,279734.390698,285557.43197
1927200,96272.9938976,279740.050641,285560.465804
1927500,96276.4658843,279745.710585,285563.499638
1927800,96279.8862345,279751.39512,285566.178429
1928100,96283.305663,279757.080095,285568.850884
1928400,96286.7250915,279762.765069,285571.523338
1928700,96290.1326385,279768.468423,285574.095734
1929000,96293.5270848,279774.192042,285576.557806
1929300,96296.9215311,279779.915661,285579.019877
1929600,96300.3390702,279785.697702,285581.488454
1929900,96303.7625433,279791.494755,285583.958701
1930200,96307.206242,279797.313673,285586.484838
1930500,96310.8047642,279803.29996,285589.43879
1930800,96314.4032865,279809.286247,285592.392742
1931100,96318.1833167,279815.439117,285595.88045
1931400,96322.1986045,279821.8079,285600.059971
1931700,96326.2138923,279828.176683,285604.239492
1932000,96330.7396056,279834.99337,285609.894684
1932300,96335.4305164,279841.95502,285616.027472
1932600,96340.1861962,279848.972998,285622.339259
1932900,96345.7354139,279856.681082,285630.844102
1933200,96351.2846315,279864.389166,285639.348945
1933500,96357.1999865,279872.417515,285648.788571
1933800,96363.7247294,279880.978902,285659.784022
1934100,96370.2494723,279889.54029,285670.779473
1934400,96377.4555243,279898.707406,285683.328292
1934700,96384.989337,279908.165922,285696.624397
1935000,96392.5231498,279917.624438,285709.920503
1935300,96400.9774757,279927.925888,285724.973004
1935600,96409.4553587,279938.248909,285740.070454
1935900,96418.1445325,279948.776601,285755.439604
1936200,96427.3909991,279959.844126,285771.525382
1936500,96436.6374658,279970.911651,285787.611159
1936800,96446.2043182,279982.335803,285803.628843
1937100,96456.0081993,279994.023795,285819.596149
1937400,96465.8120804,280005.711787,285835.563456
1937700,96475.6180125,280017.403385,285851.517827
1938000,96485.6540612,280029.49949,285866.020894
1938300,96495.69011,280041.595595,285880.523961
1938600,96505.7261587,280053.691699,285895.027028
1938900,96515.7210606,280065.860281,285908.518826
1939200,96525.6642056,280078.120029,285920.738588
1939500,96535.6073506,280090.379777,285932.958351
1939800,96545.5504955,280102.639525,285945.178113
1940100,96555.2754634,280114.938718,285955.317901
1940400,96564.9698205,280127.243446,285965.165863
1940700,96574.6641776,280139.548173,285975.013826
1941000,96584.2692717,280151.857602,285984.229366
1941300,96593.6766312,280164.177443,285992.043971
1941600,96603.0839907,280176.497284,285999.858577
1941900,96612.4913502,280188.817126,286007.673182
1942200,96621.6890392,280201.151435,286014.292071
1942500,96630.8149945,280213.490694,286020.501874
1942800,96639.9409498,280225.829954,286026.711677
1943100,96649.0242482,280238.173329,286032.726709
1943400,96657.8776214,280250.538893,286037.691898
1943700,96666.7309946,280262.904457,286042.657088
1944000,96675.5843678,280275.27002,286047.622278
1944300,96684.284763,280287.651579,286052.037022
1944600,96692.8687601,280300.045307,286056.032943
1944900,96701.4527573,280312.439036,286060.028863
1945200,96710.0367544,280324.832765,286064.024784
1945500,96718.3806939,280337.250446,286067.33713
1945800,96726.71956,280349.668635,286070.63503
1946100,96735.0467042,280362.087878,286073.905724
1946400,96743.1637014,280374.526049,286076.688679
1946700,96751.2806985,280386.964219,286079.471633
1947000,96759.3695676,280399.404731,286082.200618
1947300,96767.2639644,280411.86143,286084.556468
1947600,96775.1583612,280424.31813,286086.912317
1947900,96783.0082583,280436.778299,286089.197687
1948200,96790.680034,280449.252359,286091.200942
1948500,96798.3518097,280461.726418,286093.204198
1948800,96805.9628131,280474.204913,286095.127883
1949100,96813.4123204,280486.695195,286096.840116
1949400,96820.8618276,280499.185477,286098.55235
1949700,96828.2343235,280511.680908,286100.180511
1950000,96835.4618625,280524.186032,286101.650425
1950300,96842.6894014,280536.691155,286103.120339
1950600,96849.8287664,280549.201483,286104.5082
1950900,96856.8466053,280561.718983,286105.782971
1951200,96863.8644443,280574.236483,286107.057741
1951500,96870.7539399,280586.760495,286108.225993
1951800,96877.5856812,280599.2872,286109.347594
1952100,96884.3292886,280611.817544,286110.40035
1952400,96890.9973831,280624.350556,286111.395861
1952700,96897.5880337,280636.885904,286112.334378
1953000,96904.103082,280649.423229,286113.219001
1953300,96910.5354711,280661.962415,286114.047411
1953600,96916.8948889,280674.503057,286114.828612
1953900,96923.1749133,280687.045106,286115.56054
1954200,96929.3854419,280699.588213,286116.250904
1954500,96935.5055092,280712.132421,286116.889118
1954800,96941.5375612,280724.677359,286117.479133
1955100,96947.4978213,280737.222696,286118.031677
1955400,96953.3839221,280749.76829,286118.546937
1955700,96959.1790619,280762.313953,286119.018499
1956000,96964.9366506,280774.859547,286119.472742
1956300,96970.6118394,280787.40499,286119.888981
1956600,96976.2105029,280799.950031,286120.271785
1956900,96981.7622321,280812.494825,286120.634083
1957200,96987.1990384,280825.038615,286120.949094
1957500,96992.5906263,280837.581854,286121.246807
1957800,96997.8635936,280850.123547,286121.500008
1958100,97003.1365609,280862.66524,286121.753209
1958400,97008.2879316,280875.204957,286121.964493
1958700,97013.3766042,280887.743654,286122.154162
1959000,97018.4496692,280900.282037,286122.338977
1959300,97023.3572194,280912.817076,286122.4723
1959600,97028.2647697,280925.352115,286122.605624
1959900,97033.0812237,280937.884964,286122.713293
1960200,97037.8110417,280950.41573,286122.796564
1960500,97042.5408598,280962.946497,286122.879834
1960800,97047.1545829,280975.474236,286122.932325
1961100,97051.7024318,280988.000072,286122.969095
1961400,97056.1808903,281000.523883,286122.998591
1961700,97060.5955048,281013.047225,286123.055778
1962000,97064.9512497,281025.572234,286123.129871
1962300,97069.2492237,281038.10041,286123.222235
1962600,97073.4921475,281050.631677,286123.331024
1962900,97077.6781553,281063.165379,286123.44903
1963200,97081.8047198,281075.700815,286123.569114
1963500,97085.8784208,281088.237179,286123.685532
1963800,97089.8934981,281100.773893,286123.792056
1964100,97093.8468017,281113.310253,286123.882225
1964400,97097.7252552,281125.845126,286123.944582
1964700,97101.5692474,281138.379156,286123.992979
1965000,97105.3633044,281150.911396,286124.017095
1965300,97109.0819932,281163.440451,286124.002945
1965600,97112.7403467,281175.966373,286123.96117
1965900,97116.3410316,281188.489102,286123.90154
1966200,97119.8850646,281201.008692,286123.83143
1966500,97123.3679677,281213.524998,286123.751674
1966800,97126.7949757,281226.038334,286123.661092
1967100,97130.1685224,281238.548794,286123.559217
1967400,97133.4847146,281251.056095,286123.445133
1967700,97136.7474395,281263.560376,286123.320317
1968000,97139.9511867,281276.06125,286123.185056
1968300,97143.1049537,281288.559174,286123.042097
1968600,97146.2072062,281301.053996,286122.891815
1968900,97149.2584658,281313.54563,286122.73442
1969200,97152.2590943,281326.03387,286122.569311
1969500,97155.2081602,281338.518109,286122.394225
1969800,97158.0923434,281350.995497,286122.199344
1970100,97160.9255399,281363.462816,286121.969881
1970400,97163.7151597,281375.921034,286121.7088
1970700,97166.3690862,281388.324324,286121.238719
1971000,97168.8729853,281400.633712,286120.397675
1971300,97171.2153103,281412.841971,286119.157118
1971600,97172.7120402,281424.426266,286115.430059
1971900,97173.1177776,281435.164116,286108.375989
1972200,97172.0221149,281444.734453,286096.735724
1972500,97167.9441883,281451.936524,286076.141929
1972800,97162.1522864,281457.777498,286050.402337
1973100,97152.411557,281460.412559,286013.553396
1973400,97140.5812183,281461.315764,285971.262015
1973700,97126.5111943,281460.308588,285923.790546
1974000,97111.0839889,281458.070325,285874.015913
1974300,97094.7405157,281454.934087,285823.364454
1974600,97077.7549966,281451.100649,285772.716024
1974900,97060.3659344,281446.771637,285722.541578
1975200,97042.6903702,281442.029666,285673.171608
1975500,97024.8316274,281436.955424,285624.803462
1975800,97006.8556508,281431.573312,285577.713707
1976100,96988.8384927,281425.968799,285531.814228
